question,answer,language
Darf ich die Übersetzungskosten für Anlangen und Maschinen dem Kunden berechnen?,"Die Verrechnung / Weiterberechnung der Übersetzungskosten an Kunden ist selbstverständlich erlaubt. Da die CE-Kennzeichnung und die technische Dokumentation (inklusive Betriebsanleitung und Übersetzung derselben) wichtige Sicherheitsbestandteile des Produktes sind, müssen diese von Anfang an in die Kalkulation des Produktes mitaufgenommen und bei Veränderung der Kosten (beispielsweise durch Anpassung/Neuerstellung von Anleitungen für einen neuen Zielmarkt) angepasst werden. Die vermeintlichen Einsparungen dieser Kosten sind im Falle von Verstößen gegen Produktsicherheitsgesetz oder Produkthaftungsgesetz und den damit verbundenen, rechtliche Verfahren gering.",de
Was ist die Definition von Unternehmertum?,"Unternehmertum basiert auf der Unternehmerischen Aktivität als auch dem Willen, etwas ändern zu wollen. Hier wird stets die Verbesserung bzw. Erneuerung der bestehenden  Struktur angestrebt. Im Gegensatz zum Unternehmer, kann ein normaler Manager keine Veränderungen am Unternehmen vornehmen, auch wenn beide das Unternehmen aus ihrer Handlung heraus „lenken“. Oftmals wird statt dem deutschen Wort „Unternehmertum“ auch der Begriff „Entrepreneurship“ verwendet – auch wenn beide dieselbe Aussage beinhalten, kommt es hier meist auf den zu präsentierenden Ort an.

-MaR",de
Was mache ich bei einer Störung?,"Sollten Sie ein Problem mit einem unserer Automaten haben, können Sie uns gerne über unsere Störungsnummer anrufen: +491748165258



Alternativ können Sie uns auch über unser Kontaktformular erreichen.",de
"Ich habe meine ärztliche Ausbildung in einem Land der Europäischen Union (EU), in Norwegen, Island, Liechtenstein oder der Schweiz absolviert. Wird mein Arztdiplom anerkannt?","Eine in der EU absolvierte ärztliche Ausbildung wird in Deutschland auf Antrag automatisch anerkannt, sofern die Qualifikation in der Europäischen Berufsanerkennungsrichtlinie (2005/36/EG, Anhang V Nr. 5.1.1) aufgeführt ist, die Mindestkriterien der Richtlinie eingehalten wurden und die Ausbildung nach dem angegebenen Stichtag begonnen wurde. Die gesetzlich vorgesehene Frist für die Anerkennung von Berufsqualifikationen, die automatisch anzuerkennen sind, beträgt maximal drei Monate nach Eingang aller erforderlichen Dokumente bei der zuständigen Approbationsbehörde.  Da die EU mit Norwegen, Island, Liechtenstein und der Schweiz entsprechende Verträge abgeschlossen hat, ist eine in diesen Ländern absolvierte ärztliche Ausbildung den Abschlüssen aus den EU-Ländern gleichgestellt. Sofern alle weiteren Erfordernisse (Deutschkenntnisse, gesundheitliche Eignung, Straffreiheit etc.) vorliegen, erhält der Antragsteller die Approbation.",de
Was ist Hidden Content?,"Zu einer guten Strukturierung einer Webseite gehört auch die Vermeidung von Hidden Content. Dieser Text steht zwar im Quelltext der Webseite, bleibt aber für den Besucher unsichtbar. Das bewusste Einfügen von versteckten Inhalten, etwa über den „Mehr lesen“-Button, die Schriftgröße und –farbe über CSS oder versteckte Links, in denen meistens auch das Keyword vorkommt, wird von Google als direkte Manipulation erkannt.",de
Wie baue ich einen m&h Schrank auf?,"In diesem YouTube-Clip finden Sie eine ausführliche Schritt-für-Schritt-Anleitung zum Aufbauen unserer Drehtüren- und Schwebetürenschränke.

<link>",de
Wie komme ich an das billigste bzw. günstigste Sky Angebot?,"Die letzten Jahre haben gezeigt, dass Fussball-Angebote am günstigsten vor Saison-Start waren. Ergibt ja auch Sinn, da ist die Nachfrage am höchsten und Sky versucht die unentschlossenen Menschen hin zu einem Sky-Abo zu bewegen. Wollt Ihr aber Sky mehr für Filme oder Serien nutzen, dann solltet Ihr warten bis die Bundesliga-Angebote nicht mehr so stark nachgefragt wird. Danach wird dann meist ein HD-Angebote oder Film/Serien-Angebot veröffentlicht. Also um optimal sparen zu können, müsst Ihr den richtigen Zeitpunkt abschätzen, wann ihr euer Abo abschließt.  Auf der nachfolgend Grafik ist deutlich zu sehen, dass die Fussball Bundesliga auf Sky vor allem Ende Sommer nachgefragt ist. Die letzten Jahre hat gezeigt, dass zu dieser Zeit auch die besten Fussball-Angebote veröffentlicht werden.    (Die Grafik ist aus Google Insight for Search für das Suchwort ""Sky Bundesliga"" für das Jahr 2010)  Neukunden bekommen bei Sky die besten Konditionen, also kündigt ihr am besten zum Ende der Vertragslaufzeit und schließt dann einen neuen Vertrag ab. Bestandskunden bekommen zwar auch Vergünstigungen, wenn sie ihren Vertrag bekommen, allerdings sind diese meist schlechter als die aktuellen Angebote für Neukunden. Die besten Sky Angebote gibt es meistens zum Quartalsende. Wenn Sky schnell ein paar neue Kunden braucht, um die Aktionäre zufrieden zu stellen.  Sky lebt davon den Kunden Angebote zu machen. Falls gerade keine Vergünstigung angeboten wird, dann sollte man auf jeden Fall ein paar Wochen warten. Der nächste Rabatt kommt bestimmt!  Um zu sehen, welches Angebot gerade aktuell ist, einfach die offizielle Webseite <link> besuchen. Dort könnt Ihr auch ganz bequem online eure Abo bestellen und bekommt alles relevante nach Hause geschickt.",de
Was ist das Ferienprogramm im Martial Arts Center?,"Ferienprogramm im Martial Arts Center
In folgenden bayerischen Schulferien haben wir einen anderen Stundenplan - ""Ferienprogramm"".

 	Osterferien
 	Pfingstferien
 	Sommerferien
 	Weihnachstferien

In diesen Ferien findet der Unterricht an 3 Tagen statt: Dienstag, Mittwoch, Donnerstag. Freitag bis Montag ist geschlossen apothekefurmanner.de.

Das Ferienprogramm, Dienstag bis Donnerstag:

 	16:00 Ving Tsun Kung Fu für tiny Tigers (4-5) und für little Tigers (5-7)
 	17:00 Ving Tsun Kung Fu für Kung Fu Kids (7-12)
 	18:00 Kickboxen & Selbstverteidigung für Jugendliche
 	19:00 Ving Tsun Kung Fu für Erwachsene & Jugendliche ab 16
 	19:45 Fighter Fit Fitness
 	20:30 Kick- Thaiboxen für Erwachsene & Jugendliche ab 16

In den Schulferien kann man so oft trainieren, wie man möchte. Mit anderen Worten, wer eine Vereinbarung über 1x wöchtliches Training hat, kann in den Ferien auch 3x zum Unterricht / Training kommen.

In den Schulferien haben die Trainer auch mehr Zeit für private Coachings, Privatunterricht. Einfach Fragen und einen Termin vereinbaren.",de
Was ist das easyCredit-Kundenportal?,"Bei Zahlung mit ratenkauf by easyCredit erhalten Sie automatisch die Zugangsdaten zu Ihrem persönlichen easyCredit-Kundenportal. Hierin können Sie Ihre Ratenkäufe verwalten, Änderungen Ihrer persönlichen Daten vornehmen, Aufträge erteilen oder auch selbst ausführen. Weiter dient dieses Online-Portal als Ihr persönliches Postfach, in welches alle relevanten Dokumente zu Ihrem Ratenkauf eingestellt werden und jederzeit einsehbar sind.",de
Wie werden Deine Daten übertragen und gespeichert?,Deine Daten werden grundsätzlich mit Hilfe eines privaten Schlüssels dekodiert gespeichert. Darfichrein.de speichert den privaten Schlüssel nicht ab. Ausschließlich der Vorstandschaft des ESC ist dieser zugänglich. Zusätzlich werden Deine Daten verschlüsselt übertragen. Es wird kein Konto o.ä. bei darfichrein.de erstellt.,de
Woher kommen kleinere Abszesse und Entzündungen und wie bekomme ich sie weg?,"In den oberen Hautschichten können Keime die Umgebung eines Haarfollikels entzünden (Follikulitis). Wandern die Erreger noch tiefer in die Poren, infizieren sie auch die Talgdrüsen: Es entsteht eine eitrige Hautentzündung, eine umkapselte Eiteransammlung. Dies kann auch bei unsachgemäßem Drücken an unreifen Pickeln passieren.

Einen kleineren Abszess im Anfangsstadium kann man durchaus selbst behandeln. ilon Salbe classic mit dem hochaktiven Wirkstoff-Komplex aus natürlichem Lärchenterpentin, gereinigtem Terpentinöl und Eukalyptusöl lässt den Eiter abfließen und hemmt aufgrund antibakterieller Eigenschaften die Entzündung. Die grüne Salbe mindert die Schwellung, das Druckgefühl und lindert dadurch den Schmerz. Die entzündungshemmende Wirkung des Lärchenterpentins wird durch die ätherischen Öle aus Eukalyptus, Rosmarin und Thymian unterstützt. Die Pflanzenstoffe aktivieren zusätzlich die Reifung des Eiterknötchens und fördern die vollständige Entleerung der Eiterhöhle.

Falls sich ein kleinerer Abszess nicht von selbst öffnet oder sich der Knoten nicht komplett entleert, besteht die Gefahr einer erneuten Infektion und Eiterbildung. In diesem Fall muss die Entzündung unbedingt von einem Arzt behandelt werden!

Gerade im Anfangsstadium sind kleinere Abszesse gut behandelbar, so dass sich die Entzündung nicht ausweitet. Jedoch gilt: Bei länger anhaltenden Krankheitssymptomen, Verschlimmerung der Beschwerden oder möglichen Nebenwirkungen ist ein Arzt oder Apotheker zu konsultieren. Dies gilt vor allem wenn Abszesse im Gesicht auftreten.",de
F. 7. Muss ich mich für einen Bonus anmelden?,"A. Nein. Einige Spieler ziehen es vor, um Bargeld zu spielen, ohne die Einschränkungen, die mit Bonussen für kostenlose Spielautomaten verbunden sind.",de
Kann ich die Merino Schuhe ohne Socken tragen?,"Ja, durch die nat&uuml;rlichen Grundeigenschaften der Merinowolle sind die Schuhe atmungsaktiv, temperatur- und feuchtigkeitsregulierend und antibakteriell. Sie k&ouml;nnen sie barfu&szlig; tragen ohne dabei zu schwitzen und es entstehen keine unangenehmen Ger&uuml;che. Wir empfehlen Ihnen die Merino Schuhe vorher 3 Tage mit Socken einzutragen, um eine m&ouml;gliche Blasenbildung zu vermeiden. So passt sich der Schuh Ihrem Fu&szlig; individuell an.",de
Bieten Sie öffentlich geförderte Wohnungen an?,"Neben unseren freifinanzierten Wohnungen bieten wir auch öffentlich geförderte Wohnung an, für die Sie einen Wohnberechtigungsschein benötigen. Den Wohnberechtigungsschein können Sie beim Wohnungsamt der Stadt Neuss, Markt 2, 41460 Neuss beantragen.

Hier können Sie herausfinden, ob Sie berechtigt sind, einen Wohnberechtigungsschein (WBS) zu erhalten.",de
Welche Vorteile hat die Website die durch WordPress erstellt wurde?,"Die Webseite die unter WordPress erstellt wurde bietet Ihnen folgende Vorteile:

 	Schnelles Erlernen der Funktionsweis von WP
 	Geringe Schulungskosten
 	Eine Zielzahl an Lernmaterianlen (z.B Bücker, YouTube Filme, Podcasts, Bolgs, Facebook, …
 	Einfaches pflegen von neunen Inhalten (Texte, Bilder, Filme)
 	Einfache Korrektur von bestehenden Inhalten (z. B. neue Mitarbeiter, Handynummern, u.s.w.)
 	WP wird stetig weiterentwickelt
 	Google liebt WP (SEO)",de
Wie schwer ist ein Elektrorollstuhl?,"Ein E-Rollstuhl muss nicht schwer sein, denn heute gibt es auch Modelle in besonders leichter Ausführung. Diese wiegen um die 30kg (inkl. Batterie) und können oft auch gefaltet werden, um sie noch einfacher zu transportieren. Elektrorollstühle, die nicht faltbar sind und robuster bzw. massiver gebaut, wiegen mehr. Sie können durchaus die 70kg Marke übersteigen.
Achten Sie bei der Wahl Ihres Elektrorollstuhls immer darauf, auch das Gewicht für Batterie und eventuelle andere Extras mit einzubeziehen.",de
Wo darf ich mit einem Reisemobil oder Camper übernachten?,"In den meisten europäischen Ländern ist Wildcampen nicht erlaubt. Wir empfehlen deshalb, einen Campingplatz, einen Stellplatz für Wohnmobile oder für Wohnmobile freigegebene Parkplätze aufzusuchen. Bitte informieren Sie sich vor Reiseantritt über die genauen gesetzlichen Bestimmungen im Zielland.",de
"Bekomme ich meinen Lohn, wenn ich mich angesteckt habe?","Wenn Angestellte sich tatsächlich mit dem Coronavirus angesteckt haben und unter häusliche Quarantäne gestellt werden, dann greift die übliche Entgeltfortzahlung im Krankheitsfall. Der Arbeitgeber zahlt den Lohn über sechs Wochen und dann erhält der Arbeitnehmer das Krankengeld.",de
Muss ich die Versandkosten für eine Rücksendung selbst bezahlen?,"Ja, die Versandkosten für die Rücksendung der Ware musst Du leider selbst bezahlen. Wir senden die Ware ja auch kostenlos an Dich, somit erwarten wir diese auch kostenfrei zurück. Bitte habe dafür Verständnis!


Alle Infos zur Rücksendung findest Du in unserer Widerrufsbelehrung.",de
Ist Google Pay verfügbar?,"Eigentlich hätte es bereits möglich sein sollen, die 1822direkt Kreditkarte bei Google Pay zu hinterlegen, um anschließend mit dem Smartphone bezahlen zu können. Der Start hat sich allerdings verzögert. Doch es gibt gute Nachrichten: Die Bank bittet zwar noch um etwas Geduld, doch es soll nicht mehr lange dauern bis Google Pay bei der 1822direkt an den Start geht. Kunden werden benachrichtigt, sobald es verlässliche Infos gibt.   » Mehr Informationen",de
Ich will mich als Veranstalter oder Verein anmelden. Wie mache ich das?,Nach der ersten Anmeldung bei SPOFERAN bist du grundsätzlich erst einmal als Sportler registriert. Danach kannst du entweder über Dein persönliches Navigationsmenü den Reiter Verein erstellen oder Veranstalter werden aufrufen. Du kannst aber auch über die Suchleiste auf Verein klicken und dort einen Verein erstellen. Du kannst Dich alternativ über die Beitreten-Funktion auch anderen Veranstaltern bzw. Vereinen als Mitglied anschließen.,de
Wie lange hält Sugaring an?,Ähnlich wie beim Waxing hält das Ergebnis der Haarentfernung durch Sugaring länger an als eine einfache Rasur. Je nach Wachstumsgeschwindigkeit der Haare lassen sich so drei bis sechs Wochen lang glatte Beine erreichen.Weitere Fragen rund zum Waxing,de
Darf das Experiment (der Calliope mini) kontinuierlich laufen?,Das Experiment (der Calliope mini) wird auf der ISS gestartet und kann bis zum Rückflug zur Erde aktiv sein.,de
9. Enthalten Bautenschutzmatten Weichmacher ?,"Da Bautenschutzmatten aus Gummi bestehen, enthalten sie Weichmacher. 
Werden Bautenschutzmatten auf PVC-Abdichtfolien gelegt, wandert Weichmacher in die Folie und versprödet sie. Hier muss zwischen Folie und Bautenschutzmatte
ein Schutzvlies gelegt werden.
 
Auf Bitumenbahnen und EPDM-Abdichtfolien (weichmacherfest) kann die Bautenschutzmatte problemlos aufgelegt werden.",de
"Wie lange dauert es, bis es mir Umzugshelfer vermittelt werden?","Die Vermittlung von Umzugshelfern dauert in der Regel wenige Minuten. Wünschen Sie eine kurzfristige Vermittlung, da es dringend ist? Dann rufen Sie uns an: 0228 / 38 77 99 10.",de
"Wie lange dauert es, bis ein Produkt bei mir ankommt?","Soweit im jeweiligen Angebot keine andere Frist angegeben ist, erfolgt die Lieferung nach Fertigstellung der Ware (bitte beachte, dass es sich bei den Socken um Einzelstücke handelt und wir dafür 7-10 Werktage benötigen um diese zu produzieren) im Inland (Deutschland) innerhalb von 22-42 Werktagen, bei Auslandslieferungen innerhalb von 28-49 Werktagen nach Vertragsschluss (bei vereinbarter Vorauszahlung nach dem Zeitpunkt Deiner Zahlungsanweisung). Beachte bitte, dass an Samstagen, Sonntagen und an Feiertagen keine Zustellung oder Produktion erfolgt.",de
Ist ein Beratungsgespräch möglich?,"JA, selbstverständlich!
Sehr gerne beraten wir Sie unverbindlich und kostenlos.
Telefonisch, per email oder persönlich.

Rufen Sie uns an: hotline 0660 700 8500
oder senden uns ein email: info@eventpakete.at

Wir freuen uns auf Sie!",de
Auf welchen TUI Cruises Schiffen kann man noch reisen?,TUI Cruises bietet Schiffsreisen auf folgenden Schiffen an:Mein Schiff HerzMein Schiff 4Mein Schiff 5Mein Schiff 3Mein Schiff 6Mein Schiff 1Mein Schiff 2,de
Warum wende ich eine Quintessenz an?,"Über die feinen, äußeren Schichten der Aura sind wir mit dem großen Ganzen und der geistigen Welt verbunden. Deine Quintessenz hilft dir, dich in ihrer unendlichen Weite geborgen und bewahrt zu fühlen und den tieferen Sinn des Daseins zu erfassen. Weiterhin öffnet sie dich für eine Verbindung zu höheren Bewusstseinsebenen. > Quintessenz Übersicht",de
Kann die optische SK-X® Verglasung zerkratzen?,"Da die optischen Gläser auf der Innenseite der Brille eingearbeitet sind, ist ein Zerkratzen nahezu unmöglich. Die optischen Gläser sind entspiegelt und gehärtet und damit leicht zu reinigen. Sollte die Vorderscheibe der SK-X® Brille einmal zerkratzt werden, können die optischen Gläser von uns in eine neue Skibrillenscheibe eingearbeitet werden.",de
